2023/09/19 08:40:43,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,39.25,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:40:48,FPGA-A,FPGA-A 0.86V,0.88V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,39.25,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:40:53,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.28V,3.30V,3.28V,39.19,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:40:58,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.28V,3.30V,3.28V,39.19,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:03,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.28V,3.30V,3.28V,39.19,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:08,FPGA-A,FPGA-A 0.85V,0.89V,1.21V,1.81V,1.79V,2.01V,1.99V,1.79V,3.29V,3.30V,3.29V,39.31,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:13,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.81V,1.79V,2.01V,1.99V,1.79V,3.29V,3.30V,3.29V,39.31,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:18,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.81V,1.79V,2.01V,1.99V,1.79V,3.29V,3.30V,3.29V,39.31,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:23,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.81V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,39.44,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:28,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,39.44,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:33,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,39.44,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:38,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.29V,3.30V,3.29V,39.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:43,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.29V,3.30V,3.29V,39.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:48,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.29V,3.30V,3.29V,39.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:53,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.80V,1.81V,2.01V,2.00V,1.80V,3.28V,3.30V,3.29V,40.12,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:41:58,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.80V,1.81V,2.01V,2.00V,1.80V,3.28V,3.30V,3.29V,40.12,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:03,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.80V,1.81V,2.01V,2.00V,1.80V,3.28V,3.30V,3.29V,40.12,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:08,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.80V,2.02V,2.00V,1.78V,3.29V,3.30V,3.29V,40.31,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:13,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.80V,2.02V,2.00V,1.78V,3.29V,3.30V,3.29V,40.31,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:18,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.80V,2.02V,2.00V,1.78V,3.29V,3.30V,3.29V,40.31,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:23,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,40.69,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:28,FPGA-A,FPGA-A 0.87V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,40.69,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:33,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,40.69,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:38,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,40.88,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:43,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,40.88,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:48,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,40.88,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:53,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.29V,3.30V,41.44,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:42:58,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.29V,3.30V,41.44,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:03,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.29V,3.30V,41.44,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:08,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.79V,3.31V,3.31V,3.29V,41.62,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:13,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.79V,3.31V,3.31V,3.29V,41.62,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:18,FPGA-A,FPGA-A 0.85V,0.88V,1.20V,1.80V,1.80V,2.01V,2.00V,1.79V,3.31V,3.31V,3.29V,41.62,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:23,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,41.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:28,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,41.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:33,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,41.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:38,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.81V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,42.25,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:43,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,42.25,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:48,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,42.25,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:53,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,42.50,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:43:58,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,42.50,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,42.50,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:08,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,42.88,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:13,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,42.88,0RPM/0%,0% 0% ,0% 0% 
